90000	27.1426	15
90000	14.8028	15
90000	9.28772	15
90000	9.11735	15
90000	8.35708	15
90000	9.69767	15
90000	9.17726	15
90000	8.15044	15
90000	8.32954	15
90000	9.65124	15
90000	17.4305	15
90000	40.7264	15
90000	19.7288	15
90000	16.5581	15
90000	13.9528	15
90000	16.2689	15
90000	21.6673	15
90000	9.28608	16
90000	10.218	16
90000	8.35192	16
90000	8.12716	16
90000	8.50669	16
90000	13.0218	16
90000	7.66201	16
90000	8.13573	16
90000	27.4847	16
90000	28.59	16
90000	32.3095	16
90000	16.4314	16
90000	9.88898	16
90000	12.6551	16
90000	25.8787	16
90000	27.8866	16
90000	19.0617	16
90000	14.9471	16
90000	9.98517	16
90000	15.1219	16
90000	12.435	17
90000	12.2863	17
90000	43.1601	17
90000	13.1523	17
90000	17.4331	17
90000	26.9674	17
90000	32.2516	17
90000	14.6225	17
90000	13.3091	17
90000	8.95281	17
90000	9.76243	17
90000	8.97855	17
90000	7.69115	17
90000	7.83842	17
90000	16.2353	17
90000	12.4449	17
90000	8.57227	17
90000	39.017	17
90000	15.5836	17
90000	14.7677	17
90000	7.81559	18
90000	14.434	18
90000	31.857	18
90000	21.8586	18
90000	34.9754	18
90000	19.4354	18
90000	13.9384	18
90000	10.2987	18
90000	10.2435	18
90000	17.6544	18
90000	12.5936	18
90000	26.7703	18
90000	18.8028	18
90000	26.7247	18
90000	25.5309	18
90000	24.5702	18
90000	32.9061	18
90000	34.2513	18
90000	21.8217	18
90000	17.9146	18
90000	6.6835	19
90000	8.53153	19
90000	7.42568	19
90000	7.46296	19
90000	8.21724	19
90000	15.1628	19
90000	9.33925	19
90000	11.9213	19
90000	15.5711	19
90000	48.2066	19
90000	21.7716	19
90000	12.53	19
90000	6.45426	19
90000	9.65398	19
90000	8.42777	19
90000	7.05562	19
90000	7.42848	19
90000	8.52053	19
90000	8.19732	19
90000	7.69845	19
90000	10.5399	20
90000	21.9569	20
90000	17.3743	20
90000	25.9631	20
90000	33.9767	20
90000	13.511	20
90000	15.5347	20
90000	22.8316	20
90000	37.7541	20
90000	17.7864	20
90000	11.2512	20
90000	15.6996	20
90000	10.1176	20
90000	7.99913	20
90000	10.9161	20
90000	11.1632	20
90000	20.099	20
90000	14.2471	20
90000	30.6318	20
90000	22.2816	20
90000	12.2481	21
90000	7.67558	21
90000	13.8103	21
90000	11.3828	21
90000	8.45048	21
90000	14.7661	21
90000	16.2599	21
90000	45.6695	21
90000	15.7265	21
90000	21.2242	21
90000	24.2339	21
90000	30.1291	21
90000	30.9609	21
90000	11.3593	21
90000	8.00713	21
90000	12.1067	21
90000	10.0479	21
90000	8.70976	21
90000	47.2327	21
90000	26.5399	21
90000	23.012	22
90000	19.5685	22
90000	15.8457	22
90000	19.8234	22
90000	17.7543	22
90000	13.9338	22
90000	17.6932	22
90000	16.4586	22
90000	18.0786	22
90000	18.1874	22
90000	15.9285	22
90000	15.4182	22
90000	11.5407	22
90000	12.0431	22
90000	9.08251	22
90000	8.33004	22
90000	6.54868	22
90000	7.25792	22
90000	8.11831	22
90000	9.03862	22
90000	16.887	23
90000	15.6919	23
90000	28.4434	23
90000	39.2615	23
90000	20.0119	23
90000	16.2651	23
90000	10.9919	23
90000	14.3563	23
90000	45.1259	23
90000	24.0219	23
90000	15.5457	23
90000	11.2455	23
90000	8.01384	23
90000	8.34456	23
90000	13.7037	23
90000	13.4274	23
90000	8.30466	23
90000	8.30982	23
90000	6.48788	23
90000	7.58176	23
90000	11.0222	24
90000	9.66571	24
90000	8.3579	24
90000	17.4883	24
90000	16.8196	24
90000	20.403	24
90000	22.0135	24
90000	18.7041	24
90000	13.1508	24
90000	21.6306	24
90000	10.5004	24
90000	11.455	24
90000	8.70767	24
90000	12.1232	24
90000	12.3306	24
90000	8.29401	24
90000	12.9561	24
90000	12.3163	24
90000	8.34116	24
90000	8.58152	24
90000	32.2564	25
90000	34.407	25
90000	20.8628	25
90000	14.5192	25
90000	12.9496	25
90000	24.4372	25
90000	23.3067	25
90000	25.6907	25
90000	24.6586	25
90000	21.5015	25
90000	20.7467	25
90000	27.8862	25
90000	25.0931	25
90000	18.1381	25
90000	17.9175	25
90000	17.5905	25
90000	20.3311	25
90000	13.1924	25
90000	9.78529	25
90000	38.017	25
90000	7.84197	26
90000	14.9158	26
90000	7.38973	26
90000	8.37918	26
90000	42.0632	26
90000	36.948	26
90000	30.6642	26
90000	13.0781	26
90000	16.925	26
90000	38.0512	26
90000	32.4519	26
90000	15.6802	26
90000	10.8299	26
90000	8.69888	26
90000	7.24203	26
90000	18.0562	26
90000	18.2497	26
90000	13.0329	26
90000	11.6019	26
90000	7.99255	26
90000	19.9062	27
90000	15.7829	27
90000	14.0384	27
90000	14.5595	27
90000	18.519	27
90000	11.6351	27
90000	11.3794	27
90000	12.9885	27
90000	7.77896	27
90000	12.7661	27
90000	8.58696	27
90000	17.0811	27
90000	11.7368	27
90000	10.3796	27
90000	5.76257	27
90000	14.8451	27
90000	8.5461	27
90000	11.0622	27
90000	7.25128	27
90000	5.91087	27
90000	18.2712	28
90000	19.0548	28
90000	15.1408	28
90000	14.4334	28
90000	19.4799	28
90000	15.0883	28
90000	18.9005	28
90000	18.7078	28
90000	12.0413	28
90000	11.2264	28
90000	9.33197	28
90000	7.75781	28
90000	19.2814	28
90000	12.6891	28
90000	7.01805	28
90000	9.27415	28
90000	7.44563	28
90000	10.2115	28
90000	8.11468	28
90000	9.28656	28
90000	19.092	29
90000	14.8233	29
90000	14.0081	29
90000	21.2148	29
90000	29.1258	29
90000	25.5703	29
90000	10.6931	29
90000	12.5138	29
90000	12.9752	29
90000	10.624	29
90000	7.44957	29
90000	20.6109	29
90000	20.0075	29
90000	17.1577	29
90000	12.2384	29
90000	14.4663	29
90000	16.9708	29
90000	22.4523	29
90000	14.0772	29
90000	15.9349	29
90000	42.2775	30
90000	24.5208	30
90000	19.6061	30
90000	23.8358	30
90000	28.3674	30
90000	30.221	30
90000	21.6185	30
90000	37.5448	30
90000	25.1934	30
90000	18.4148	30
90000	22.8692	30
90000	20.3705	30
90000	16.511	30
90000	20.2285	30
90000	29.6879	30
90000	35.0981	30
90000	23.6854	30
90000	13.8511	30
90000	11.7268	30
90000	16.0777	30
90000	21.9247	31
90000	20.3913	31
90000	17.451	31
90000	16.4223	31
90000	19.7788	31
90000	16.8088	31
90000	15.1032	31
90000	11.9061	31
90000	10.5249	31
90000	8.63234	31
90000	19.6905	31
90000	7.78954	31
90000	9.26833	31
90000	8.54827	31
90000	8.96801	31
90000	6.66623	31
90000	11.7509	31
90000	8.69003	31
90000	28.7381	31
90000	17.5555	31
90000	9.94654	32
90000	8.26627	32
90000	8.74094	32
90000	7.59707	32
90000	6.13734	32
90000	7.13085	32
90000	6.81027	32
90000	8.80377	32
90000	22.0797	32
90000	20.4153	32
90000	14.6285	32
90000	18.1217	32
90000	13.4326	32
90000	12.2732	32
90000	10.0567	32
90000	8.84586	32
90000	12.5453	32
90000	8.74074	32
90000	13.1058	32
90000	7.67099	32
90000	18.4348	33
90000	15.2494	33
90000	15.2407	33
90000	13.0863	33
90000	18.9476	33
90000	16.2188	33
90000	17.9927	33
90000	13.135	33
90000	9.85595	33
90000	8.53031	33
90000	26.0876	33
90000	16.4535	33
90000	10.7261	33
90000	9.16174	33
90000	11.4707	33
90000	6.90358	33
90000	24.9181	33
90000	10.0468	33
90000	11.4132	33
90000	9.4643	33
90000	31.381	34
90000	47.387	34
90000	33.7427	34
90000	24.7889	34
90000	19.7265	34
90000	19.1336	34
90000	18.4606	34
90000	27.211	34
90000	21.6987	34
90000	22.2588	34
90000	16.6694	34
90000	19.5531	34
90000	20.3431	34
90000	27.1847	34
90000	24.8365	34
90000	15.4113	34
90000	21.7822	34
90000	27.6637	34
90000	21.6717	34
90000	14.7038	34
90000	11.2693	35
90000	8.79229	35
90000	11.455	35
90000	17.2729	35
90000	9.92471	35
90000	12.0883	35
90000	8.72578	35
90000	8.26087	35
90000	10.8293	35
90000	13.3465	35
90000	8.01369	35
90000	8.78399	35
90000	6.64685	35
90000	6.40694	35
90000	6.87384	35
90000	6.16878	35
90000	8.34696	35
90000	7.52348	35
90000	6.12403	35
90000	7.38694	35
90000	14.0158	36
90000	17.3156	36
90000	15.398	36
90000	14.5911	36
90000	12.5309	36
90000	10.4186	36
90000	8.88851	36
90000	14.2168	36
90000	25.8903	36
90000	13.666	36
90000	11.2739	36
90000	14.2729	36
90000	31.269	36
90000	14.5963	36
90000	8.1344	36
90000	14.0829	36
90000	15.95	36
90000	14.9426	36
90000	25.6868	36
90000	11.9693	36
