90000	71.882	1
90000	72.1058	1
90000	71.3875	1
90000	71.4658	1
90000	72.4529	1
90000	71.4453	1
90000	72.1054	1
90000	71.5295	1
90000	71.7087	1
90000	72.5842	1
90000	71.9156	1
90000	72.2141	1
90000	71.6696	1
90000	72.3464	1
90000	72.0911	1
90000	71.7874	1
90000	72.4898	1
90000	71.7316	1
90000	71.3317	1
90000	72.0052	1
90000	40.0714	2
90000	44.6367	2
90000	37.9134	2
90000	41.9354	2
90000	44.6602	2
90000	35.7652	2
90000	43.8032	2
90000	43.7835	2
90000	35.559	2
90000	44.733	2
90000	41.695	2
90000	37.6363	2
90000	45.307	2
90000	40.3257	2
90000	38.954	2
90000	46.1659	2
90000	39.5117	2
90000	39.6454	2
90000	44.675	2
90000	37.2924	2
90000	29.3822	3
90000	24.5164	3
90000	30.4789	3
90000	25.5124	3
90000	38.1242	3
90000	24.5702	3
90000	29.4056	3
90000	24.6397	3
90000	28.6977	3
90000	26.1764	3
90000	27.1755	3
90000	27.8028	3
90000	25.1492	3
90000	28.4148	3
90000	24.1706	3
90000	28.9057	3
90000	25.2949	3
90000	26.8516	3
90000	27.0977	3
90000	25.2875	3
90000	21.4541	4
90000	23.9528	4
90000	22.4201	4
90000	22.5608	4
90000	24.0108	4
90000	20.0313	4
90000	25.5705	4
90000	21.6892	4
90000	23.5505	4
90000	22.6704	4
90000	22.1703	4
90000	23.285	4
90000	20.135	4
90000	25.6541	4
90000	20.0446	4
90000	25.1113	4
90000	21.7143	4
90000	23.6424	4
90000	21.9967	4
90000	22.8171	4
90000	19.564	5
90000	16.0344	5
90000	20.227	5
90000	18.1299	5
90000	16.3777	5
90000	18.7548	5
90000	18.097	5
90000	19.3426	5
90000	19.3641	5
90000	17.5423	5
90000	18.9821	5
90000	16.5587	5
90000	22.7313	5
90000	17.9725	5
90000	16.7361	5
90000	18.3004	5
90000	17.0344	5
90000	16.7151	5
90000	19.2386	5
90000	17.6666	5
90000	15.1773	6
90000	16.8179	6
90000	17.2388	6
90000	16.2894	6
90000	16.6881	6
90000	14.4427	6
90000	16.2811	6
90000	15.934	6
90000	14.4491	6
90000	15.4982	6
90000	15.3296	6
90000	15.0627	6
90000	14.9176	6
90000	17.7869	6
90000	14.4482	6
90000	17.3291	6
90000	15.5052	6
90000	14.4347	6
90000	15.4703	6
90000	15.3066	6
90000	24.9654	7
90000	15.9737	7
90000	16.568	7
90000	13.9535	7
90000	13.3575	7
90000	14.5605	7
90000	13.8127	7
90000	19.0689	7
90000	21.1273	7
90000	13.702	7
90000	14.1207	7
90000	13.1684	7
90000	15.2106	7
90000	13.9604	7
90000	13.8784	7
90000	12.8207	7
90000	13.541	7
90000	13.3258	7
90000	13.3407	7
90000	12.8418	7
90000	12.3292	8
90000	15.2063	8
90000	21.2878	8
90000	11.4135	8
90000	17.3268	8
90000	13.7257	8
90000	11.891	8
90000	14.5655	8
90000	15.2226	8
90000	11.9345	8
90000	14.3636	8
90000	16.8783	8
90000	11.4645	8
90000	13.4656	8
90000	12.5997	8
90000	11.7435	8
90000	13.3872	8
90000	14.631	8
90000	12.5261	8
90000	11.4571	8
90000	11.3084	9
